"","state","county","GEOID","year","total_county_pop","acp_outreach","ag_rcpp","ag_reap","ag_reconnect","ag_urban_forest","airport_infrastructure_comp","airport_infrastructure_formula","airport_terminal","asap","bric","bridge","brownfield","buses","capital_investment","carbon_capture_dem","cdbg_entitlement","charge_fuel_infra","clean_hydrogen","clean_school_bus","climate_coasts","coc","crisi","culvert_restore","dac_hubs","dhs_flood","doe_battery","doe_carbon_storage","doe_grid_innovation","doe_grid_resilience","doe_hydrogen_electro","doe_rural_energy","doi_aging_infra","doi_drought","doi_rural_water","doi_water_recycle","doi_water_storage","dot_tc","elderly","epa_great_lakes","ferry_rural_comms","fhwa_carbon","fhwa_protect_comp","fhwa_stp","fhwa_tap","fra_intercity_rail","fra_rail_cross","fs_wildfire","fta_5307_5340","fta_5310","fta_5337_combined","fta_5339","fta_rail_vehicle","grrp_comp","grrp_elements","grrp_leading","hcv","home","hud_disability","hud_esg","hud_hopwa","indian_health","indian_water","infra","land_port","low_no_emission","mega","motor_carrier_safety","national_lab","natural_gas","ntia_middle_mile","ports","public_hsg","public_hsg_cap","raise","reconnect_community","rural_surface","s8_project","safe_streets","smart_grid","tribal_broadband","ttp"
"662","ID","Bonneville County",16019,"2022-2023",116970,0,0,4767.76951355048,0,0,12823.8009746089,0,44455.8433786441,0,0,0,0,0,0,0,7341.0447123194,25672.0184662734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756.59570830127,0,0,5876.32726340087,0,0,0,0,0,0,32943.7719073267,0,0,0,0,0,0,0,0,0,1150.02137300162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3419.6802598957,0,34748.2773360691,0,0,0,0
"663","ID","Boundary County",16021,"2022-2023",12156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3701875.61697927,0,0,0,0,0,0,0,0,0,0,0,0,12542.6949654492,0,0,0,17175.63343205
"664","ID","Butte County",16023,"2022-2023",2603,0,1874010.37264695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","ID","Camas County",16025,"2022-2023",1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","ID","Canyon County",16027,"2022-2023",223890,0,0,353.745142704006,45763.9421144312,4466.47907454554,0,835.03952833981,0,0,0,0,0,0,0,0,10464.4066282549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22332.3953727277,0,0,13399.4372236366,0,0,0,0,0,5098.15087766314,0,0,0,0,0,0,30094.608959757,0,0,0,0,0,0,0,81971.9326454956,0,0,0,0,0,0,0,0,0,0,0,0,0,9245.21416767163,0,1335.72289963822,1243.71343070258,22332.3953727277,0,0,18260.694984144,6235.20478806557,0,0,0
"667","ID","Caribou County",16029,"2022-2023",7028,0,0,23619.8064883324,0,71143.9954467843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31319.4365395561,0,0,0,39560.0455321571
"668","ID","Cassia County",16031,"2022-2023",23847,0,0,104583.385750828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8659.66368935296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5870.75942466558,0,0,0
"669","ID","Clark County",16033,"2022-2023",885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779661.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","ID","Clearwater County",16035,"2022-2023",8735,0,0,0,0,0,0,19941.1562678878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90364.9685174585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.702346880366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39339.8969662278,14310.2461362335,12787.6359473383
"671","ID","Custer County",16037,"2022-2023",4193,0,0,0,280448.127832101,0,0,0,0,0,1689209.63510613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672","ID","Elmore County",16039,"2022-2023",27043,0,0,0,43483.304367119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29623.1187368265,0,0,0,0
"673","ID","Franklin County",16041,"2022-2023",13736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9514.26907396622,0,0,0,0
"674","ID","Fremont County",16043,"2022-2023",13111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53842.8037525742,0,0,0,0
"675","ID","Gem County",16045,"2022-2023",17771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501.71627933149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20857.2955939452,0,0,0,0
"676","ID","Gooding County",16047,"2022-2023",15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677","ID","Idaho County",16049,"2022-2023",16511,0,0,0,0,0,0,6382.1088970989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250556.477499849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11740.2943492217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4891284598147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23147.3563079159,0,0,7570.71043546726,17938.2835685301
"678","ID","Jefferson County",16051,"2022-2023",29238,0,0,0,0,0,0,3875.43607633901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679","ID","Jerome County",16053,"2022-2023",24074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12226.5930049016,0,0,0,0
"680","ID","Kootenai County",16055,"2022-2023",161676,0,0,0,0,0,0,6539.32556470967,0,0,0,0,0,0,0,0,4377.09987876989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617.17261683862,0,0,4609.94829164502,0,2.55449169944828,0.247408397040996,0,222667.557336896,0,26161.3226452906,0.117518988594473,0,0.179371087854722,0,0,0,0,0,0,1493.30141765012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32490.2954056261,0,0,0,1634.49738984141
"681","ID","Latah County",16057,"2022-2023",40052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29586.5375012484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9607.18565864376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11862.7284530111,0,0,0,0.524318386098073
"682","ID","Lemhi County",16059,"2022-2023",7929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66212.6371547484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46353.3863034431,0,0,0,0
"683","ID","Lewis County",16061,"2022-2023",3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205022.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.337662337662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98884.9350649351,0,0,32467.5324675325,103191.428571429
"684","ID","Lincoln County",16063,"2022-2023",5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48252.3399475852,0,0,0,0
"685","ID","Madison County",16065,"2022-2023",39725,0,0,0,52960.5286343612,25173.0648206419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7426.05412208936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50346.1296412838,0,0,0,0,0,0
"686","ID","Minidoka County",16067,"2022-2023",20817,0,0,62425.9019070952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35722.7746553298,6725.27261372916,0,0,0
"687","ID","Nez Perce County",16069,"2022-2023",40468,6934.88682415736,0,0,0,0,0,29991.5982998913,0,0,0,0,0,0,0,0,11629.7568449145,0,0,0,0,0,0,19505.2387071266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5941.70702777503,0,0,0,0,0,0,31956.9042206188,0,0,0,0,0,0,0,0,0,1582.83087871899,0,0,0,34.4716813284571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25364.016012652,1976.87061381833,0,3088.86033409113,10370.8609271523
"688","ID","Oneida County",16071,"2022-2023",4429,0,0,0,0,225784.601490178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689","ID","Owyhee County",16073,"2022-2023",11724,0,0,6755.3735926305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176553.309450699,0,0,0,0,0,0,0,4642.78403275333,0,0,106798.532923917
"690","ID","Payette County",16075,"2022-2023",23705,0,0,4023.96118962244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10158.1101033537,0,0,0,0
"691","ID","Power County",16077,"2022-2023",7635,0,0,108709.888670596,0,0,0,127919.973804846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916830.38637852,0,0,0,0,0,0,0,0,10.2161100196464,0,0,0,0,0,0,30.6483300589391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24764.7675180092,33597.5114603798,0,0,0,0,0,0,0,159027.242960052
"692","ID","Shoshone County",16079,"2022-2023",12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.70866141732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39272.4409448819,0,0,0,0
"693","ID","Teton County",16081,"2022-2023",11776,0,0,0,0,0,0,49847.1467391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10190.2173913043,0,0,0
"694","ID","Twin Falls County",16083,"2022-2023",86198,0,0,14571.0341307223,0,0,0,348.035917306666,0,0,0,0,0,0,0,0,8009.01413025824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10776.5725422864,19613.5293162254,0,0,0,10384.730504188,0,0,0,0
"695","ID","Valley County",16085,"2022-2023",11085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356337.392873252,0,0,0,0,0,0,0,0,0,0,0,0,360847.99278304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259586.107352278,0,0,0,0,0,0,0
"696","ID","Washington County",16087,"2022-2023",10128,0,0,0,0,0,0,26658.7677725118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24576.8167456556,0,0,0,0
"697","IL","Adams County",17001,"2022-2023",65670,0,0,1495.34033805391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6976.70169026953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13765.8139180752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46491.4268311253,0,4509.66955992082,0,0,0,0,0,0,0,0,0,0,0,0,0,41448.7589462464,83898.9188366073,0,0,0,6508.64930714177,0,0,0,0
"698","IL","Alexander County",17003,"2022-2023",6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7911.66195308601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.081849941773,0,0,0,0,0,0,4046.41490600566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233605.722841457,4172842.95458326,0,0,0,0,0,0,0,0
"699","IL","Bond County",17005,"2022-2023",16520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2878.75302663438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56282.2639225182,47608.2929782082,0,0,0,38737.4092009685,0,0,0,0
"700","IL","Boone County",17007,"2022-2023",53293,0,0,2345.52380237555,0,0,0,0,0,0,0,0,9382.09520950219,0,0,0,0,0,0,0,0,16116.7695569775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4396.28093745895,0,36724.8231475053,4323.17565158651,0,0,0,28615.8032011709,2830.01519899424,0,2369.0728613514,0,0,0,0,44223.0874598915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97554.6882329762,7360.17863509279,0,0,0
"701","IL","Brown County",17009,"2022-2023",6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9770.11668434611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37291.1047128353,0,0,0,0,0,0,0,0,0,0,0,0,0,49079.8605849371,44610.6985906956,0,0,0,63188.2103348992,0,0,0,0
"702","IL","Bureau County",17011,"2022-2023",32878,0,0,2076.09951943549,0,0,0,0,0,0,699683.983210658,0,0,0,0,0,0,0,0,0,0,1847.4359754243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18236.1153354827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32421.9538901393,44242.624247217,0,0,0,15644.1997688424,0,0,0,0
"703","IL","Calhoun County",17013,"2022-2023",4782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16653.0740276035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78743.4127979925,51634.6716854872,0,0,0,0,0,0,0,0
"704","IL","Carroll County",17015,"2022-2023",14398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218.64147798305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6711.55716071677,0,0,0,0,0,0,0,0,0,0,0,0,0,19685.3729684678,29838.4497846923,0,0,0,0,0,0,0,0
"705","IL","Cass County",17017,"2022-2023",12324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5231.49951314508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19017.364492048,0,0,0,0,0,0,0,0,0,0,0,0,0,27140.2953586498,22949.4482310938,0,0,0,0,0,0,0,0
"706","IL","Champaign County",17019,"2022-2023",210006,0,0,1592.47831014352,0,1190.44217784254,0,3452.21088921269,0,0,0,0,0,0,0,0,17018.4232831443,0,0,3761.79728198242,0,4409.26449720484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3071.1122539356,1809.57686923231,0,0,0,0,0,62205.9798291477,0,0,0,0,0,3571.32653352761,0,209562.660114473,7482.77192080226,788.715560507795,0,0,0,0,0,0,31596.2115368132,0,0,0,0,0,0,0,0,108013.994838243,0,0,28639.9102882775,4499.87143224479,0,0,0
"707","IL","Christian County",17021,"2022-2023",32705,0,0,0,103480.23238037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24155.3279315089,0,2434.94878458951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16451.3377159456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94867.7878000306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8917.41323956582,0,0,0,0
"708","IL","Clark County",17023,"2022-2023",15602,0,0,2699.65389052686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5104.15331367773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26519.548775798,29283.2970132034,0,0,0,3354.05717215742,0,0,0,0
"709","IL","Clay County",17025,"2022-2023",13217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6025.19482484679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81798.138760687,76210.3351743966,0,0,0,32735.5678293107,0,0,0,0
"710","IL","Clinton County",17027,"2022-2023",37549,0,0,6657.96692322033,323294.148978668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.53173187036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49158.4329809049,0,0,0,0
"711","IL","Coles County",17029,"2022-2023",51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559.48301184765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24502.3793204739,20554.2543816704,0,0,0,141256.672867913,1566.63076471164,0,0,0
"712","IL","Cook County",17031,"2022-2023",5169517,177.96633611999,0,0,0,237.979679726365,0,0,4836.04174239102,35802.1842272692,981.37795078341,27855.6004361723,66.2344277037874,5578.09946267707,51354.1462384203,0,36749.2765765158,0,0,53818.1702468529,0,38385.6818731808,558.659542081011,0,0,50.8828967967414,0,0,0,0,0,0,0,0,0,0,0,0,16764.106782123,0,0,2890.7671645146,1672.53343010575,24148.3420984978,2842.6951686202,18106.140283512,1547.53335756513,0,76111.8100588508,1416.79541821799,61221.6562978708,2096.81697535766,10961.6946805669,0,290.162504543461,1079.40451690168,379002.129986225,11070.1345986482,2950.57758780946,3045.80814803395,6167.06028822422,0,0,13540.9168786949,0,0,22632.67535439,0,0,0,2816.07353259502,0,66191.784068028,23269.7886475661,16442.5419241295,21858.9086756074,0,175468.434478502,4801.94726122382,0,0,0
"713","IL","Crawford County",17033,"2022-2023",18833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228.48192003398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16633.0377528806,0,0,0,0
"714","IL","Cumberland County",17035,"2022-2023",10787,0,0,0,313740.706405859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52827.4775192361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60882.5438027255,44029.109112821,0,0,0,0,0,0,0,0
"715","IL","De Witt County",17039,"2022-2023",15764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862.15427556458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8704.0725704136,0,0,0,0,0,0,0,0,0,0,0,0,0,72126.427302715,93075.6153260594,0,0,0,0,0,0,0,0
"716","IL","DeKalb County",17037,"2022-2023",104588,0,0,5370.3101694267,0,0,0,0,0,0,0,0,0,0,0,0,7714.91949363216,0,0,0,0,14656.863120052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395.06444333958,0,4069.9602248824,479.108501931388,0,0,0,70107.2207136574,238.497724404329,10306.8420851341,352.975484759246,0,0,0,0,106111.74322102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19099.3421807473,18063.5158909244,0,0,0,170923.423337285,0,0,0,0
"717","IL","Douglas County",17041,"2022-2023",19551,0,0,6114.67444120505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4073.19318704926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718","IL","DuPage County",17043,"2022-2023",926005,0,0,0,0,539.95388793797,0,0,26997.6943968985,0,0,0,0,0,0,0,9070.44346412816,0,0,0,0,10759.8997845584,0,0,0,1291.35371839245,0,0,0,0,0,0,0,0,0,0,0,0,5302.99512421639,0,0,5610.46970588712,0,46867.6767404064,5517.16999368254,0,0,0,147712.75749051,2749.56182741994,118812.888699305,4069.27608382244,61194.7743262725,0,0,0,85685.9876566541,4128.68936992781,425.93938477654,630.889682021155,0,0,0,0,0,0,0,0,62094.6971128666,0,0,0,0,0,0,0,0,53642.3464236154,0,1205.36498183055,0,0
"719","IL","Edgar County",17045,"2022-2023",17272,0,0,1551.64427975915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4610.64150069477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27275.1852709588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59820.2871699861,61051.7021769338,0,0,0,8809.05511811024,0,0,0,0
"720","IL","Edwards County",17047,"2022-2023",6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61421.2408645623,0,7394.96190328098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45467.5789146322,37800.1865961748,0,0,0,0,0,0,0,0
"721","IL","Effingham County",17049,"2022-2023",34151,0,0,0,99098.7379578929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14135.8378964013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12684.1088108694,16331.0005563527,0,0,0,70948.1420749026,0,0,0,0
"722","IL","Fayette County",17051,"2022-2023",21418,0,0,0,158012.93304697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718.13427957793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8707.20888971893,0,0,0,0
